"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.82397,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.89922,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.90159,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.84217,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.6817,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.55545,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.55749,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.64116,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.64714,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.6412,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.66739,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.75401,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.8573,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.97046,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.0204,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",99.99524,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",99.95492,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.98074,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.1255,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.3728,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.6274,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.6335,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.4881,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.3637,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.3677,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",100.4863,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.5502,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.4926,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.3604,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.2515,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.1307,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.0141,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.90893,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.84035,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.71551,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.52759,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.36035,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.12448,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",98.98071,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.12415,
"FRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.38631,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.4276,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.4029,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.4634,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",101.578,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.5653,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.4544,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.3347,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.3857,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.3849,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",101.2007,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.8877,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",100.5726,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",100.0881,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.53229,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",99.26456,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.30711,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.47694,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.61491,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.66025,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.72987,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.67924,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.64382,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.62799,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.717,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.92989,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.1711,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3574,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.3388,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.2294,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.1397,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1375,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.97047,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.80199,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.69887,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.65062,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.64548,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.705,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.6448,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.42241,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.18386,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",99.18739,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.28162,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.39076,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.37977,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.3796,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.32304,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.14851,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.89735,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.92912,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.07288,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.17931,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.11276,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.95708,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.89211,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.92834,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.9177,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.82957,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.73424,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.70097,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.70325,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.74706,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.88223,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.99564,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.06988,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.06975,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.1804,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.27786,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.37512,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.47032,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.51744,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.62976,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.74763,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.78413,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.87383,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.024,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.1334,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.209,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.1613,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0005,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",99.96555,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0194,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1829,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3317,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.3856,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.3498,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3972,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.4963,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6083,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5746,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.4259,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.2661,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.1902,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.2002,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.3619,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.5647,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.7255,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7908,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8058,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.8766,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.9515,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.9674,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.9922,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.0326,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.0496,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.0812,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.0626,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.0119,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0347,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.1173,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0903,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.0344,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.0092,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.0272,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.0386,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.0761,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.1888,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3513,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.4042,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.4086,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.4565,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.545,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5819,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5832,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.649,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7186,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7891,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7783,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6848,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.6261,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.5657,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.5207,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.4868,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.5783,
"POL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.8039,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.71189,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0802,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.3983,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.4176,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.1364,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.83465,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.88879,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-08",100.1063,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-09",100.173,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.9912,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-11",99.70261,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.33245,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.00639,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.76534,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.8735,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.14565,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.43026,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.46278,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.38731,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.43741,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.5099,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.68807,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.95425,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.99364,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.85992,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.79247,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.77674,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.82674,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.83945,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.88532,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.76551,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.52147,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.37555,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.33006,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.40269,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.42125,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.2914,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-02",98.99604,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.52808,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.2037,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.9477,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.81503,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.81673,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.78384,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.75993,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.67558,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.39021,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.27818,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.25983,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.18238,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-03",96.89195,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-04",96.68731,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-05",96.62484,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-06",96.84859,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-07",97.09733,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-08",97.25117,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.22626,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.1793,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.29943,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.60445,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.98184,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.2064,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.33318,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.38343,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.52239,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.63277,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.78494,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.05502,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.40836,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.73425,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.94037,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0033,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.0848,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.272,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.603,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.8622,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.9659,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9717,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8316,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7445,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8844,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.2542,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6354,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.8459,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.7884,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.6339,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.6648,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7482,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.8242,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.7698,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.6262,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.5469,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.618,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.8123,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.9898,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.0979,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.1189,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.0697,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.0164,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.9804,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.9555,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.8728,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.8043,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.8846,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.1106,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.2251,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.2796,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.3224,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.3624,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.3971,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.3558,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.3151,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.1996,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.1457,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.1508,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.2527,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.4529,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.6508,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.7832,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.8423,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.9217,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.0503,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.1663,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.1682,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1567,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.0927,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.9876,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.8605,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.7887,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.6771,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.5982,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.6714,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",102.7113,
"CZE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",102.7465,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",98.83245,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",98.56191,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",98.24361,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",97.81769,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",97.37366,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",96.99626,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",96.71213,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",96.53568,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",96.44936,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.27623,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.07012,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.8744,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.81758,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.97746,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.41037,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.04655,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.72684,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.31254,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.77851,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.06965,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.215,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.25768,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.21997,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.17124,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.26556,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.43136,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.60854,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.74854,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.83047,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.85928,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.81142,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.68897,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",99.56746,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.55256,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.62531,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.68471,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.61299,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.27159,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.62806,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.95932,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.74931,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.89346,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.185,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.44705,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.68316,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.84283,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.9446,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.05444,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.15645,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.20873,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.23476,
"JPN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.24348,
