,SHIFT,OFFENSE,METHOD,START_DATE,END_DATE
13571,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2014-07-26 03:07:00+00:00,2014-07-26 03:18:00+00:00
13572,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-07-25 17:50:00+00:00,2014-07-26 03:25:00+00:00
13573,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-07-26 00:01:00+00:00,2014-07-26 03:00:00+00:00
13574,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-07-26 00:05:00+00:00,2014-07-26 03:45:00+00:00
13575,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-07-26 00:30:00+00:00,2014-07-26 03:30:00+00:00
13576,MIDNIGHT,THEFT/OTHER,OTHERS,2014-07-26 04:30:00+00:00,2014-07-26 04:35:00+00:00
13577,DAY,THEFT F/AUTO,OTHERS,2014-07-25 22:40:00+00:00,2014-07-26 08:02:00+00:00
13578,DAY,THEFT F/AUTO,OTHERS,2014-07-25 19:30:00+00:00,2014-07-26 07:30:00+00:00
13579,DAY,THEFT/OTHER,OTHERS,2014-07-16 08:00:00+00:00,2014-07-17 19:00:00+00:00
13580,DAY,THEFT F/AUTO,OTHERS,2014-07-25 20:00:00+00:00,2014-07-26 08:00:00+00:00
13581,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-07-25 18:00:00+00:00,2014-07-26 07:49:00+00:00
13582,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-07-26 08:27:00+00:00,2014-07-26 08:29:00+00:00
13583,DAY,THEFT F/AUTO,OTHERS,2014-07-25 19:00:00+00:00,2014-07-26 08:15:00+00:00
13584,DAY,THEFT/OTHER,OTHERS,2014-07-26 09:07:00+00:00,2014-07-26 09:07:00+00:00
13585,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-07-25 21:00:00+00:00,2014-07-26 08:00:00+00:00
13586,DAY,THEFT F/AUTO,OTHERS,2014-07-25 19:00:00+00:00,2014-07-26 08:00:00+00:00
13587,DAY,THEFT/OTHER,OTHERS,2014-07-26 09:03:00+00:00,2014-07-26 09:20:00+00:00
13588,DAY,THEFT/OTHER,OTHERS,2014-07-25 23:00:00+00:00,2014-07-26 07:15:00+00:00
13589,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-07-25 18:30:00+00:00,2014-07-26 06:00:00+00:00
13590,DAY,THEFT F/AUTO,OTHERS,2014-07-26 04:00:00+00:00,2014-07-26 09:00:00+00:00
13591,DAY,THEFT F/AUTO,OTHERS,2014-07-25 22:30:00+00:00,2014-07-26 08:30:00+00:00
13592,DAY,THEFT F/AUTO,OTHERS,2014-07-29 19:00:00+00:00,2014-07-30 05:00:00+00:00
13593,DAY,THEFT F/AUTO,OTHERS,2014-07-29 20:00:00+00:00,2014-07-30 06:45:00+00:00
13594,DAY,THEFT F/AUTO,OTHERS,2014-07-29 10:45:00+00:00,2014-07-30 07:05:00+00:00
13595,DAY,THEFT F/AUTO,OTHERS,2014-07-29 23:00:00+00:00,2014-07-30 07:15:00+00:00
13596,DAY,THEFT F/AUTO,OTHERS,2014-07-29 09:00:00+00:00,2014-07-30 07:10:00+00:00
13597,DAY,THEFT/OTHER,OTHERS,2014-07-30 07:15:00+00:00,2014-07-30 07:30:00+00:00
13598,DAY,THEFT/OTHER,OTHERS,2014-07-30 08:20:00+00:00,2014-07-30 08:25:00+00:00
13599,DAY,THEFT F/AUTO,OTHERS,2014-07-29 19:15:00+00:00,2014-07-30 08:00:00+00:00
13600,DAY,THEFT F/AUTO,OTHERS,2014-07-29 20:00:00+00:00,2014-07-30 07:30:00+00:00
13601,DAY,THEFT F/AUTO,OTHERS,2014-07-29 21:30:00+00:00,2014-07-30 08:30:00+00:00
13602,DAY,THEFT/OTHER,OTHERS,2014-07-25 01:50:00+00:00,2014-07-25 01:59:00+00:00
13603,DAY,THEFT F/AUTO,OTHERS,2014-07-29 20:00:00+00:00,2014-07-30 09:00:00+00:00
13604,DAY,THEFT F/AUTO,OTHERS,2014-07-28 10:00:00+00:00,2014-07-29 15:10:00+00:00
13605,DAY,THEFT F/AUTO,OTHERS,2014-07-30 09:55:00+00:00,2014-07-30 10:36:00+00:00
13606,DAY,BURGLARY,OTHERS,2014-07-29 17:00:00+00:00,2014-07-29 22:00:00+00:00
13607,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-07-30 05:50:00+00:00,2014-07-30 10:15:00+00:00
13608,DAY,THEFT F/AUTO,OTHERS,2014-07-29 22:00:00+00:00,2014-07-30 10:30:00+00:00
13609,DAY,THEFT F/AUTO,OTHERS,2014-07-29 22:00:00+00:00,2014-07-30 07:30:00+00:00
13610,DAY,THEFT/OTHER,OTHERS,2014-07-30 11:52:00+00:00,2014-07-30 12:30:00+00:00
13611,DAY,THEFT F/AUTO,OTHERS,2014-07-30 00:01:00+00:00,2014-07-30 09:30:00+00:00
13612,DAY,BURGLARY,OTHERS,2014-07-29 08:00:00+00:00,2014-07-30 06:00:00+00:00
13613,DAY,THEFT F/AUTO,OTHERS,2014-07-30 00:30:00+00:00,2014-07-30 11:30:00+00:00
13614,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-07-29 22:30:00+00:00,2014-07-30 07:30:00+00:00
13615,DAY,THEFT F/AUTO,OTHERS,2014-07-30 12:16:00+00:00,2014-07-30 12:16:00+00:00
13616,DAY,THEFT/OTHER,OTHERS,2014-07-19 18:00:00+00:00,2014-07-21 20:24:00+00:00
13617,DAY,BURGLARY,OTHERS,2014-07-28 18:30:00+00:00,2014-07-29 18:30:00+00:00
13618,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-06-02 09:45:00+00:00,2014-06-02 10:41:00+00:00
13619,DAY,THEFT F/AUTO,OTHERS,2014-06-02 12:28:00+00:00,2014-06-02 12:38:00+00:00
13620,DAY,THEFT F/AUTO,OTHERS,2014-06-02 03:00:00+00:00,2014-06-02 10:30:00+00:00
13621,DAY,THEFT/OTHER,OTHERS,2014-06-02 12:00:00+00:00,2014-06-02 13:01:00+00:00
13622,DAY,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-06-02 12:18:00+00:00,2014-06-02 12:20:00+00:00
13623,DAY,ROBBERY,GUN,2014-05-29 01:00:00+00:00,2014-05-29 01:30:00+00:00
13624,DAY,THEFT/OTHER,OTHERS,2014-05-30 08:30:00+00:00,2014-05-30 14:00:00+00:00
13625,DAY,THEFT/OTHER,OTHERS,2014-06-02 10:07:00+00:00,2014-06-02 10:11:00+00:00
13626,DAY,ROBBERY,OTHERS,2014-06-02 13:47:00+00:00,2014-06-02 13:49:00+00:00
13627,DAY,THEFT/OTHER,OTHERS,2014-05-31 09:22:00+00:00,2014-05-31 09:24:00+00:00
13628,DAY,THEFT/OTHER,OTHERS,2014-05-31 22:50:00+00:00,2014-05-31 23:30:00+00:00
13629,EVENING,THEFT/OTHER,OTHERS,2014-06-02 13:30:00+00:00,2014-06-02 13:35:00+00:00
13630,EVENING,THEFT/OTHER,OTHERS,2014-06-02 09:30:00+00:00,2014-06-02 14:00:00+00:00
13631,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-05-25 10:00:00+00:00,2014-05-26 17:00:00+00:00
13632,DAY,THEFT F/AUTO,OTHERS,2014-05-29 16:00:00+00:00,2014-05-30 08:00:00+00:00
13633,DAY,ROBBERY,OTHERS,2014-06-02 08:00:00+00:00,2014-06-02 08:06:00+00:00
13634,DAY,THEFT/OTHER,OTHERS,2014-06-02 12:30:00+00:00,2014-06-02 13:52:00+00:00
13635,EVENING,THEFT F/AUTO,OTHERS,2014-06-02 11:00:00+00:00,2014-06-02 15:47:00+00:00
13636,EVENING,THEFT/OTHER,OTHERS,2014-06-02 11:40:00+00:00,2014-06-02 15:00:00+00:00
13637,EVENING,THEFT/OTHER,OTHERS,2014-06-02 12:00:00+00:00,2014-06-02 14:00:00+00:00
13638,EVENING,THEFT F/AUTO,OTHERS,2014-06-02 02:00:00+00:00,2014-06-02 08:00:00+00:00
13639,EVENING,THEFT/OTHER,OTHERS,2014-06-02 16:00:00+00:00,2014-06-02 16:02:00+00:00
13640,EVENING,THEFT F/AUTO,OTHERS,2014-06-02 16:20:00+00:00,2014-06-02 16:25:00+00:00
13641,EVENING,THEFT F/AUTO,OTHERS,2014-05-29 17:00:00+00:00,2014-06-01 19:00:00+00:00
13642,EVENING,THEFT/OTHER,OTHERS,2014-05-09 17:00:00+00:00,2014-05-10 19:00:00+00:00
13643,EVENING,THEFT/OTHER,OTHERS,2014-06-06 15:15:00+00:00,2014-06-06 15:15:00+00:00
13644,EVENING,THEFT F/AUTO,OTHERS,2014-06-06 10:30:00+00:00,2014-06-06 14:30:00+00:00
13645,EVENING,THEFT/OTHER,OTHERS,2014-06-06 15:15:00+00:00,2014-06-06 15:17:00+00:00
13646,EVENING,THEFT/OTHER,OTHERS,2014-06-06 15:15:00+00:00,2014-06-06 15:18:00+00:00
13647,EVENING,THEFT F/AUTO,OTHERS,2014-06-06 15:14:00+00:00,2014-06-06 15:14:00+00:00
13648,EVENING,THEFT/OTHER,OTHERS,2014-06-06 15:26:00+00:00,2014-06-06 16:00:00+00:00
13649,EVENING,THEFT F/AUTO,OTHERS,2014-06-06 15:00:00+00:00,2014-06-06 15:42:00+00:00
13650,EVENING,THEFT/OTHER,OTHERS,2014-06-06 10:30:00+00:00,2014-06-06 14:30:00+00:00
13651,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-05-28 09:00:00+00:00,2014-05-29 08:00:00+00:00
13652,EVENING,THEFT F/AUTO,OTHERS,2014-06-05 19:00:00+00:00,2014-06-06 11:00:00+00:00
13653,EVENING,THEFT/OTHER,OTHERS,2014-06-06 15:18:00+00:00,2014-06-06 15:18:00+00:00
13654,EVENING,THEFT/OTHER,OTHERS,2014-06-06 16:45:00+00:00,2014-06-06 16:50:00+00:00
13655,EVENING,THEFT F/AUTO,OTHERS,2014-06-06 16:40:00+00:00,2014-06-06 16:43:00+00:00
13656,EVENING,ROBBERY,OTHERS,2014-06-06 15:30:00+00:00,2014-06-06 15:31:00+00:00
13657,EVENING,THEFT/OTHER,OTHERS,2014-05-19 05:00:00+00:00,2014-06-01 20:00:00+00:00
13658,EVENING,THEFT/OTHER,OTHERS,2014-05-10 16:40:00+00:00,2014-06-06 16:46:00+00:00
13659,EVENING,ASSAULT W/DANGEROUS WEAPON,GUN,2014-06-06 16:15:00+00:00,2014-06-06 16:27:00+00:00
13660,EVENING,THEFT/OTHER,OTHERS,2014-06-06 06:30:00+00:00,2014-06-06 16:50:00+00:00
13661,EVENING,THEFT/OTHER,OTHERS,2014-06-06 05:45:00+00:00,2014-06-06 16:40:00+00:00
13662,EVENING,THEFT F/AUTO,OTHERS,2014-06-06 17:36:00+00:00,2014-06-06 17:58:00+00:00
13663,EVENING,THEFT/OTHER,OTHERS,2014-06-06 00:30:00+00:00,2014-06-06 17:00:00+00:00
13664,EVENING,THEFT F/AUTO,OTHERS,2014-06-06 17:34:00+00:00,2014-06-06 17:35:00+00:00
13665,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-06-06 16:59:00+00:00,2014-06-06 17:30:00+00:00
13666,EVENING,THEFT/OTHER,OTHERS,2014-06-06 18:00:00+00:00,2014-06-06 18:11:00+00:00
13667,EVENING,THEFT/OTHER,OTHERS,2014-06-06 15:30:00+00:00,2014-06-06 18:24:00+00:00
13668,EVENING,THEFT/OTHER,OTHERS,2014-06-06 12:00:00+00:00,2014-06-06 17:50:00+00:00
13669,DAY,THEFT/OTHER,OTHERS,2014-06-10 07:00:00+00:00,2014-06-10 10:30:00+00:00
13670,DAY,THEFT F/AUTO,OTHERS,2014-06-09 21:00:00+00:00,2014-06-10 12:43:00+00:00
13671,DAY,THEFT F/AUTO,OTHERS,2014-06-10 13:10:00+00:00,2014-06-10 13:13:00+00:00
13672,DAY,THEFT/OTHER,OTHERS,2014-06-06 15:00:00+00:00,2014-06-08 18:00:00+00:00
13673,DAY,BURGLARY,OTHERS,2014-06-10 08:00:00+00:00,2014-06-10 09:00:00+00:00
13674,DAY,THEFT/OTHER,OTHERS,2014-06-08 00:28:00+00:00,2014-06-08 07:00:00+00:00
13675,DAY,THEFT/OTHER,OTHERS,2014-06-10 12:30:00+00:00,2014-06-10 12:54:00+00:00
13676,DAY,THEFT/OTHER,OTHERS,2014-06-03 11:17:00+00:00,2014-06-03 11:19:00+00:00
13677,DAY,THEFT/OTHER,OTHERS,2014-06-10 13:30:00+00:00,2014-06-10 13:35:00+00:00
13678,DAY,THEFT/OTHER,OTHERS,2014-06-10 14:40:00+00:00,2014-06-10 14:44:00+00:00
13679,EVENING,THEFT/OTHER,OTHERS,2014-06-10 14:00:00+00:00,2014-06-10 15:20:00+00:00
13680,EVENING,THEFT F/AUTO,OTHERS,2014-06-09 15:10:00+00:00,2014-06-10 06:00:00+00:00
13681,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-06-10 15:32:00+00:00,2014-06-10 18:00:00+00:00
13682,EVENING,ROBBERY,GUN,2014-06-10 15:35:00+00:00,2014-06-10 15:39:00+00:00
13683,EVENING,THEFT/OTHER,OTHERS,2014-06-10 16:10:00+00:00,2014-06-10 16:17:00+00:00
13684,EVENING,ROBBERY,GUN,2014-06-10 15:45:00+00:00,2014-06-10 15:55:00+00:00
13685,EVENING,ROBBERY,OTHERS,2014-06-10 16:05:00+00:00,2014-06-10 16:10:00+00:00
13686,EVENING,THEFT F/AUTO,OTHERS,2014-06-10 13:00:00+00:00,2014-06-10 16:40:00+00:00
13687,EVENING,THEFT F/AUTO,OTHERS,2014-06-10 13:30:00+00:00,2014-06-10 16:00:00+00:00
13688,EVENING,THEFT/OTHER,OTHERS,2014-06-10 11:00:00+00:00,2014-06-10 16:00:00+00:00
13689,EVENING,THEFT F/AUTO,OTHERS,2014-06-10 11:14:00+00:00,2014-06-10 16:00:00+00:00
13690,EVENING,THEFT/OTHER,OTHERS,2014-06-10 09:00:00+00:00,2014-06-10 15:00:00+00:00
13691,EVENING,THEFT/OTHER,OTHERS,2014-06-03 17:00:00+00:00,2014-06-10 17:00:00+00:00
13692,EVENING,BURGLARY,OTHERS,2014-05-10 17:10:00+00:00,2014-06-10 15:00:00+00:00
13693,EVENING,ROBBERY,GUN,2014-06-10 16:43:00+00:00,2014-06-10 16:45:00+00:00
13694,EVENING,THEFT/OTHER,OTHERS,2014-06-10 17:20:00+00:00,2014-06-10 17:30:00+00:00
13695,DAY,THEFT/OTHER,OTHERS,2014-06-13 12:00:00+00:00,2014-06-14 10:30:00+00:00
13696,DAY,THEFT F/AUTO,OTHERS,2014-06-13 22:30:00+00:00,2014-06-14 10:45:00+00:00
13697,DAY,THEFT F/AUTO,OTHERS,2014-05-15 11:00:00+00:00,2014-06-13 19:30:00+00:00
13698,DAY,THEFT/OTHER,OTHERS,2014-06-13 22:00:00+00:00,2014-06-14 04:00:00+00:00
13699,DAY,THEFT/OTHER,OTHERS,2014-06-13 17:00:00+00:00,2014-06-13 18:00:00+00:00
13700,DAY,THEFT/OTHER,OTHERS,2014-06-13 15:30:00+00:00,2014-06-13 17:30:00+00:00
13701,DAY,THEFT F/AUTO,OTHERS,2014-06-14 11:30:00+00:00,2014-06-14 12:25:00+00:00
13702,DAY,THEFT/OTHER,OTHERS,2014-06-14 12:15:00+00:00,2014-06-14 12:20:00+00:00
13703,DAY,THEFT/OTHER,OTHERS,2014-06-14 12:45:00+00:00,2014-06-14 12:50:00+00:00
13704,DAY,THEFT/OTHER,OTHERS,2014-06-14 10:30:00+00:00,2014-06-14 12:20:00+00:00
13705,DAY,SEX ABUSE,OTHERS,2014-06-12 22:00:00+00:00,2014-06-12 22:00:00+00:00
13706,EVENING,THEFT/OTHER,OTHERS,2014-06-14 14:07:00+00:00,2014-06-14 14:10:00+00:00
13707,DAY,ROBBERY,GUN,2014-06-14 12:50:00+00:00,2014-06-14 12:52:00+00:00
13708,DAY,THEFT F/AUTO,OTHERS,2014-06-08 13:00:00+00:00,2014-06-14 09:30:00+00:00
13709,EVENING,THEFT/OTHER,OTHERS,2014-06-14 14:26:00+00:00,2014-06-14 14:29:00+00:00
13710,DAY,THEFT/OTHER,OTHERS,2014-06-14 13:35:00+00:00,2014-06-14 13:57:00+00:00
13711,EVENING,THEFT/OTHER,OTHERS,2014-06-14 15:24:00+00:00,2014-06-14 15:30:00+00:00
13712,EVENING,BURGLARY,OTHERS,2014-06-14 12:00:00+00:00,2014-06-14 13:15:00+00:00
13713,EVENING,THEFT/OTHER,OTHERS,2014-06-14 15:40:00+00:00,2014-06-14 16:00:00+00:00
13714,EVENING,THEFT/OTHER,OTHERS,2014-06-14 15:26:00+00:00,2014-06-14 15:38:00+00:00
13715,EVENING,ROBBERY,GUN,2014-06-14 15:45:00+00:00,2014-06-14 15:50:00+00:00
13716,EVENING,ROBBERY,OTHERS,2014-06-13 22:00:00+00:00,2014-06-13 22:05:00+00:00
13717,EVENING,THEFT F/AUTO,OTHERS,2014-06-14 14:00:00+00:00,2014-06-14 16:00:00+00:00
13718,EVENING,THEFT F/AUTO,OTHERS,2014-06-14 10:30:00+00:00,2014-06-14 13:30:00+00:00
13719,EVENING,THEFT F/AUTO,OTHERS,2014-06-14 09:00:00+00:00,2014-06-14 16:00:00+00:00
13720,EVENING,THEFT F/AUTO,OTHERS,2014-06-14 16:17:00+00:00,2014-06-14 16:34:00+00:00
13721,EVENING,THEFT/OTHER,OTHERS,2014-06-13 14:00:00+00:00,2014-06-18 13:00:00+00:00
13722,EVENING,THEFT/OTHER,OTHERS,2014-06-18 14:38:00+00:00,2014-06-18 14:45:00+00:00
13723,DAY,SEX ABUSE,OTHERS,2014-06-18 12:23:00+00:00,2014-06-18 12:24:00+00:00
13724,DAY,THEFT/OTHER,OTHERS,2014-06-18 14:42:00+00:00,2014-06-18 14:44:00+00:00
13725,DAY,THEFT F/AUTO,OTHERS,2014-06-16 23:00:00+00:00,2014-06-18 14:48:00+00:00
13726,DAY,THEFT/OTHER,OTHERS,2014-06-18 14:41:00+00:00,2014-06-18 14:41:00+00:00
13727,DAY,THEFT/OTHER,OTHERS,2014-06-18 14:30:00+00:00,2014-06-18 14:40:00+00:00
13728,DAY,THEFT/OTHER,OTHERS,2014-06-18 14:50:00+00:00,2014-06-18 14:55:00+00:00
13729,EVENING,THEFT/OTHER,OTHERS,2014-06-18 12:20:00+00:00,2014-06-18 12:20:00+00:00
13730,EVENING,THEFT F/AUTO,OTHERS,2014-06-18 13:30:00+00:00,2014-06-18 14:30:00+00:00
13731,EVENING,BURGLARY,OTHERS,2014-06-18 15:10:00+00:00,2014-06-18 15:17:00+00:00
13732,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-06-18 15:46:00+00:00,2014-06-18 15:46:00+00:00
13733,DAY,THEFT/OTHER,OTHERS,2014-06-18 10:59:00+00:00,2014-06-18 14:58:00+00:00
13734,EVENING,THEFT/OTHER,OTHERS,2014-06-18 15:47:00+00:00,2014-06-18 16:00:00+00:00
13735,DAY,BURGLARY,OTHERS,2014-06-18 00:30:00+00:00,2014-06-18 10:30:00+00:00
13736,EVENING,MOTOR VEHICLE THEFT,OTHERS,2014-06-17 05:00:00+00:00,2014-06-18 15:00:00+00:00
13737,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-06-18 16:00:00+00:00,2014-06-18 16:01:00+00:00
13738,EVENING,THEFT/OTHER,OTHERS,2014-06-18 06:45:00+00:00,2014-06-18 15:30:00+00:00
13739,EVENING,THEFT/OTHER,OTHERS,2014-06-18 16:43:00+00:00,2014-06-18 16:50:00+00:00
13740,EVENING,THEFT/OTHER,OTHERS,2014-06-17 22:00:00+00:00,2014-06-18 07:00:00+00:00
13741,EVENING,THEFT/OTHER,OTHERS,2014-06-13 16:26:00+00:00,2014-06-16 10:00:00+00:00
13742,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-06-18 16:14:00+00:00,2014-06-18 16:20:00+00:00
13743,EVENING,THEFT/OTHER,OTHERS,2014-06-18 16:09:00+00:00,2014-06-18 16:15:00+00:00
13744,EVENING,THEFT/OTHER,OTHERS,2014-06-05 15:00:00+00:00,2014-06-14 07:00:00+00:00
13745,EVENING,THEFT/OTHER,OTHERS,2014-06-18 12:20:00+00:00,2014-06-18 12:40:00+00:00
13746,EVENING,ROBBERY,GUN,2014-06-18 16:20:00+00:00,2014-06-18 16:30:00+00:00
13747,MIDNIGHT,ROBBERY,OTHERS,2014-06-22 00:50:00+00:00,2014-06-22 01:00:00+00:00
13748,MIDNIGHT,THEFT/OTHER,OTHERS,2014-06-22 02:23:00+00:00,2014-06-22 02:23:00+00:00
13749,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-22 00:30:00+00:00,2014-06-22 02:30:00+00:00
13750,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-22 03:30:00+00:00,2014-06-22 03:35:00+00:00
13751,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-21 23:00:00+00:00,2014-06-22 03:11:00+00:00
13752,MIDNIGHT,ROBBERY,OTHERS,2014-06-22 03:00:00+00:00,2014-06-22 03:05:00+00:00
13753,MIDNIGHT,THEFT/OTHER,OTHERS,2014-06-22 03:00:00+00:00,2014-06-22 03:15:00+00:00
13754,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,2014-06-22 02:14:00+00:00,2014-06-22 02:16:00+00:00
13755,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-21 23:30:00+00:00,2014-06-22 03:30:00+00:00
13756,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-22 00:00:00+00:00,2014-06-22 03:50:00+00:00
13757,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-22 00:00:00+00:00,2014-06-22 04:07:00+00:00
13758,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-21 11:00:00+00:00,2014-06-22 04:30:00+00:00
13759,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-22 06:02:00+00:00,2014-06-22 06:03:00+00:00
13760,MIDNIGHT,ROBBERY,OTHERS,2014-06-22 03:45:00+00:00,2014-06-22 05:30:00+00:00
13761,DAY,ROBBERY,KNIFE,2014-06-22 07:25:00+00:00,2014-06-22 07:25:00+00:00
13762,DAY,THEFT F/AUTO,OTHERS,2014-06-21 02:00:00+00:00,2014-06-22 07:40:00+00:00
13763,DAY,THEFT/OTHER,OTHERS,2014-06-22 08:00:00+00:00,2014-06-22 08:30:00+00:00
13764,DAY,THEFT/OTHER,OTHERS,2014-06-22 08:16:00+00:00,2014-06-22 08:17:00+00:00
13765,DAY,THEFT F/AUTO,OTHERS,2014-06-21 18:30:00+00:00,2014-06-22 08:30:00+00:00
13766,DAY,THEFT/OTHER,OTHERS,2014-06-21 22:30:00+00:00,2014-06-22 06:54:00+00:00
13767,DAY,THEFT/OTHER,OTHERS,2014-06-20 18:45:00+00:00,2014-06-21 09:10:00+00:00
13768,DAY,THEFT F/AUTO,OTHERS,2014-06-20 21:00:00+00:00,2014-06-22 08:00:00+00:00
13769,DAY,THEFT F/AUTO,OTHERS,2014-06-22 01:00:00+00:00,2014-06-22 09:35:00+00:00
13770,DAY,ASSAULT W/DANGEROUS WEAPON,GUN,2014-06-13 19:00:00+00:00,2014-06-13 19:20:00+00:00
13771,DAY,THEFT/OTHER,OTHERS,2014-06-21 20:30:00+00:00,2014-06-22 07:30:00+00:00
13772,MIDNIGHT,THEFT/OTHER,OTHERS,2014-06-26 00:45:00+00:00,2014-06-26 00:50:00+00:00
13773,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-06-26 00:37:00+00:00,2014-06-26 00:37:00+00:00
13774,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,2014-06-26 00:14:00+00:00,2014-06-26 00:30:00+00:00
13775,MIDNIGHT,ROBBERY,OTHERS,2014-06-26 00:55:00+00:00,2014-06-26 00:59:00+00:00
13776,MIDNIGHT,THEFT/OTHER,OTHERS,2014-06-26 01:05:00+00:00,2014-06-26 01:10:00+00:00
13777,MIDNIGHT,ROBBERY,GUN,2014-06-26 01:24:00+00:00,2014-06-26 01:24:00+00:00
13778,MIDNIGHT,ROBBERY,OTHERS,2014-06-25 23:01:00+00:00,2014-06-26 11:30:00+00:00
13779,MIDNIGHT,THEFT F/AUTO,OTHERS,2014-06-26 02:30:00+00:00,2014-06-26 03:12:00+00:00
13780,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-06-25 22:00:00+00:00,2014-06-26 04:20:00+00:00
13781,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-06-26 00:00:00+00:00,2014-06-26 05:00:00+00:00
13782,MIDNIGHT,MOTOR VEHICLE THEFT,OTHERS,2014-06-25 19:30:00+00:00,2014-06-26 05:45:00+00:00
13783,DAY,MOTOR VEHICLE THEFT,OTHERS,2014-06-25 21:00:00+00:00,2014-06-26 06:05:00+00:00
13784,DAY,THEFT/OTHER,OTHERS,2014-06-25 07:20:00+00:00,2014-06-25 17:20:00+00:00
13785,DAY,THEFT F/AUTO,OTHERS,2014-06-25 21:30:00+00:00,2014-06-26 07:30:00+00:00
13786,DAY,THEFT F/AUTO,OTHERS,2014-06-26 07:20:00+00:00,2014-06-26 07:25:00+00:00
13787,DAY,THEFT F/AUTO,OTHERS,2014-06-05 20:30:00+00:00,2014-06-26 07:32:00+00:00
13788,DAY,THEFT F/AUTO,OTHERS,2014-06-26 08:16:00+00:00,2014-06-26 08:20:00+00:00
13789,DAY,THEFT F/AUTO,OTHERS,2014-06-26 07:00:00+00:00,2014-06-26 08:00:00+00:00
13790,DAY,THEFT F/AUTO,OTHERS,2014-06-25 23:30:00+00:00,2014-06-26 08:30:00+00:00
13791,DAY,THEFT F/AUTO,OTHERS,2014-06-26 08:34:00+00:00,2014-06-26 08:40:00+00:00
13792,DAY,THEFT F/AUTO,OTHERS,2014-06-25 19:00:00+00:00,2014-06-26 07:00:00+00:00
13793,DAY,THEFT F/AUTO,OTHERS,2014-06-26 08:25:00+00:00,2014-06-26 08:31:00+00:00
13794,DAY,THEFT F/AUTO,OTHERS,2014-06-26 08:45:00+00:00,2014-06-26 08:50:00+00:00
13795,DAY,THEFT F/AUTO,OTHERS,2014-06-26 08:25:00+00:00,2014-06-26 08:30:00+00:00
13796,DAY,ASSAULT W/DANGEROUS WEAPON,KNIFE,2014-06-26 08:00:00+00:00,2014-06-26 08:05:00+00:00
13797,DAY,THEFT/OTHER,OTHERS,2014-06-17 11:09:00+00:00,2014-06-17 15:00:00+00:00
13798,EVENING,THEFT/OTHER,OTHERS,2014-06-29 19:42:00+00:00,2014-06-29 19:42:00+00:00
13799,EVENING,THEFT F/AUTO,OTHERS,2014-06-29 16:42:00+00:00,2014-06-29 19:42:00+00:00
13800,EVENING,SEX ABUSE,OTHERS,2014-06-29 19:39:00+00:00,2014-06-29 19:39:00+00:00
13801,EVENING,THEFT F/AUTO,OTHERS,2014-06-29 12:15:00+00:00,2014-06-29 20:05:00+00:00
13802,MIDNIGHT,ROBBERY,OTHERS,2014-06-24 23:30:00+00:00,2014-06-24 23:32:00+00:00
13803,EVENING,THEFT/OTHER,OTHERS,2014-06-29 19:52:00+00:00,2014-06-29 19:53:00+00:00
13804,EVENING,THEFT F/AUTO,OTHERS,2014-06-29 12:30:00+00:00,2014-06-29 18:45:00+00:00
13805,EVENING,THEFT/OTHER,OTHERS,2014-06-26 21:25:00+00:00,2014-06-29 21:30:00+00:00
13806,EVENING,THEFT/OTHER,OTHERS,2014-06-29 17:00:00+00:00,2014-06-29 17:30:00+00:00
13807,EVENING,THEFT/OTHER,OTHERS,2014-06-29 21:33:00+00:00,2014-06-29 21:35:00+00:00
